course,subject,yearRange,semesterGroup,semester,fileUrl,fileName,note
BA(P),GOVERNANCE: ISSUES AND CHALLENGES,2023,Not Specified,,https://drive.google.com/file/d/1NqnGavqUqRnmmm4jbPiX8dcqyOt_z4eq/view?usp=drive_link,,Paper Code 2324002005 | Syllabus: https://drive.google.com/file/d/1QfNWf3vEtDFCiSyujNRw1kIT3uIaL8p2/view?usp=drive_link
BA(P),GURMAT KAAV,2023,Not Specified,,https://drive.google.com/file/d/1D0iIEn9XzsKjcGN85kQ5Ox0xFx-QsT0v/view?usp=drive_link,,Paper Code 2122202301 | Syllabus: https://drive.google.com/file/d/1sodrQmEixb7hJ_P1pbVgloxWFPcDlHRM/view?usp=drive_link
BA(P),HEALTH AND WELL-BEING,2023,Not Specified,,https://drive.google.com/file/d/1zzRJyYscCmAwCFnTNxG-b9LkoYPi0uNa/view?usp=drive_link,,Paper Code 2114001203 | Syllabus: https://drive.google.com/file/d/1f6uJRM-VXOI318QaiX-YS8m0Cdnws_Zt/view?usp=drive_link
BA(P),HISTORY OF INDIA FROM EARLIEST TIMES UP TO C. 300 CE,2023,Not Specified,,https://drive.google.com/file/d/1Ek3Od5g0NNPU8ENq6ZN2d6CoxGDsyAq7/view?usp=drive_link,,Paper Code 2312201101 | Syllabus: https://drive.google.com/file/d/1GCjEfaLGjlC9eVzBrTyeJG73KVGmpDG2/view?usp=drive_link
BA(P),"HISTORY OF INDIA, 1200 – 1550",2023,Not Specified,,https://drive.google.com/file/d/1ofa4CLnjtKTGU24wnc_saDuZqaZmCOqA/view?usp=drive_link,,Paper Code 2312202301 | Syllabus: https://drive.google.com/file/d/1uAm6KyVbijHkOQMyzgcDkrM4rWLSEl0l/view?usp=drive_link
BA(P),HISTORY OF INDIA: 300 CE TO 1200 CE,2023,Not Specified,,https://drive.google.com/file/d/1CrCsWt8pxaXg5VAarwDUFYubITD_GefD/view?usp=drive_link,,Paper Code 2312201201 | Syllabus: https://drive.google.com/file/d/1ruIxK5OpnX2HqPnem4MvQrf9dljVjij7/view?usp=drive_link
BA(P),INDIA'S FOREIGN POLICY,2023,Not Specified,,https://drive.google.com/file/d/19bCwuifXeLGkwA5XAfpzUhgGssGt3nb6/view?usp=drive_link,,Paper Code 2322201202 | Syllabus: https://drive.google.com/file/d/1_FEYOQJus6MWyq1ztSz8z22RCwse4aQZ/view?usp=drive_link
BA(P),INDIAN EPIGRAPHY & PALAEOGRAPHY,2023,Not Specified,,https://drive.google.com/file/d/1CvZKQXQMnXZSG5sSI3zcTVPHN6_IpflS/view?usp=drive_link,,Paper Code 2134002002 | Syllabus: https://drive.google.com/file/d/1VOZ-aarYSHgjJK95nvYYw4CRhj7da8Ni/view?usp=drive_link
BA(P),INDIAN GOVERNMENT AND POLITICS,2023,Not Specified,,https://drive.google.com/file/d/1_5LBC_6cFSSCE9Huur1F9o8pAhpIxQwB/view?usp=drive_link,,Paper Code 2322201201 | Syllabus: https://drive.google.com/file/d/15sjrqAQxL3z2DEwgUG2pjwCFocCLYizq/view?usp=drive_link
BA(P),INDIVIDUAL AND SOCIETY,2023,Not Specified,,https://drive.google.com/file/d/1wFPUc3UpRmAQ23EYMHjfNUdI9BNyVZTS/view?usp=drive_link,,Paper Code 2034001210 | Syllabus: https://drive.google.com/file/d/1wLt67pfeZh8f8wgUqJkkpx9aFx58vmD-/view?usp=drive_link
BA(P),INTERMEDIATE MICROECONOMICS I: BEHAVIOURAL FOUNDATIONS OF MARKET INTERACTIONS,2023,Not Specified,,https://drive.google.com/file/d/1nB-JJd96Wc-9f_1NtrCmcwcT_zICo6s1/view?usp=drive_link,,Paper Code 2272202301 | Syllabus: https://drive.google.com/file/d/1C8SowUoxTUYON4W1RxS_oEWUacSp62Ji/view?usp=drive_link
BA(P),INTRODUCTION TO INDIAN PHILOSOPHY,2023,Not Specified,,https://drive.google.com/file/d/1Oh28fUA5S47AiZVEFiecgtoyHWOfEgQl/view?usp=drive_link,,Paper Code 2102201201 | Syllabus: https://drive.google.com/file/d/14kc4-hn3iR1PqUeHq0IsnpjE2W0an5Ly/view?usp=drive_link
BA(P),INTRODUCTION TO LINEAR ALGEBRA,2023,Not Specified,,https://drive.google.com/file/d/1VIQ2DS7hH6yEf3rP-LlJTfllxo_l5dfk/view?usp=drive_link,,Paper Code 2354001202 | Syllabus: https://drive.google.com/file/d/12rZzHOZbLvqmATdDR6QTx5-XntUf8j7e/view?usp=drive_link
BA(P),INTRODUCTION TO POLITICAL THEORY,2023,Not Specified,,https://drive.google.com/file/d/1XTK_ad5-5TXi4j1R_ANm1dwCCij1NujV/view?usp=drive_link,,Paper Code 2322201101 | Syllabus: https://drive.google.com/file/d/1pNtv8axMk0QNQoHkla_1RYfi_K3Yknzu/view?usp=drive_link
BA(P),INTRODUCTION TO PUBLIC POLICY,2023,Not Specified,,https://drive.google.com/file/d/19oyXfBsBGzV3xnbRyrpNUrOVSo0Xwgck/view?usp=drive_link,,Paper Code 2324002008 | Syllabus: https://drive.google.com/file/d/1ldb4TqZH92nLNz3HjcLOEiCCDuHCm4FT/view?usp=drive_link
BA(P),INTRODUCTION TO SOCIAL PSYCHOLOGY,2023,Not Specified,,https://drive.google.com/file/d/1m4PyDCljVQcbpM__MAnFzlgZi3Gu_5nU/view?usp=drive_link,,Paper Code 2112201201 | Syllabus: https://drive.google.com/file/d/14kc4-hn3iR1PqUeHq0IsnpjE2W0an5Ly/view?usp=drive_link
BA(P),INTRODUCTION TO THE INDIAN CONSTITUTION,2023,Not Specified,,https://drive.google.com/file/d/1gN-tcIT-YU9KnwTbxVIN_61EM1SxkgPI/view?usp=drive_link,,Paper Code 2324001202 | Syllabus: https://drive.google.com/file/d/1vhkeNBz4lC6lOfUitzNHubFxazpFl8dt/view?usp=drive_link
BA(P),INTRODUCTION TO WESTERN PHILOSOPHY,2023,Not Specified,,https://drive.google.com/file/d/1SxRb2hCeL1t0XDK_pyRxIg-SHd8TdteL/view?usp=drive_link,,Paper Code 2102201202 | Syllabus: https://drive.google.com/file/d/1VDfQeSduXeh8P5rJ9wzNd6ABZkgW_aaI/view?usp=drive_link
BA(P),INTRODUCTORY MACROECONOMICS,2023,Not Specified,,https://drive.google.com/file/d/1_CVr29mgfpHRkOEJVh4oAPaj2_03p1k1/view?usp=drive_link,,Paper Code 2272201201 | Syllabus: https://drive.google.com/file/d/11uQt7qjHnKQb5Vb2pUoT7WG-fY2DusFt/view?usp=drive_link
BA(P),INTRODUCTORY MICROECONONICS,2023,Not Specified,,https://drive.google.com/file/d/18_t-bjV7psLgGd_jjrVpH67RerowXS1w/view?usp=drive_link,,Paper Code 2272201101 | Syllabus: https://drive.google.com/file/d/1VpGOkb4sZRMI2GIhdfXUsApYB6PGEYI6/view?usp=drive_link
BA(P),INTRODUCTORY UPANISHAD AND GEETA (SANSKRIT B),2023,Not Specified,,https://drive.google.com/file/d/1YstV65IhEV-_TyeNGnzlD_7U5S6fVQZv/view?usp=drive_link,,Paper Code 2131001002 | Syllabus: https://drive.google.com/file/d/1O5uHVb3xHl7_-0xMdgn0PjOFGygSktXh/view?usp=drive_link
BA(P),INTRODUCTORY UPANISHAD AND GEETA (SANSKRIT B),2023,Not Specified,,https://drive.google.com/file/d/1c47QJ2WgoCgTtjR5psYH1B-3SP_8ylmi/view?usp=drive_link,,Paper Code 2131001002 | Syllabus: https://drive.google.com/file/d/1O5uHVb3xHl7_-0xMdgn0PjOFGygSktXh/view?usp=drive_link
BA(P),LEARN PUNJABI – 1,2023,Not Specified,,https://drive.google.com/file/d/1Z5YGeX274zHi7ytfMI7hKXIkc6o-hJIA/view?usp=drive_link,,Paper Code 2122201101 | Syllabus: https://drive.google.com/file/d/1dy7Nic8aEjJVk3GgSC1SMoW_OsQCDgZM/view?usp=drive_link
BA(P),LEARN PUNJABI – 2,2023,Not Specified,,https://drive.google.com/file/d/1vqz_Gx_NZxK9H2WzxKNRSbcHoV55kZac/view?usp=drive_link,,Paper Code 2122201102 | Syllabus: https://drive.google.com/file/d/1XSOA29wckxF6YXwW4QBPVaB0l0KHeiR_/view?usp=drive_link
BA(P),LITERATURE & HUMAN RIGHTS,2023,Not Specified,,https://drive.google.com/file/d/1OEUyrchEYCWNGOjBAWwKKnc02sxHHgoS/view?usp=drive_link,,Paper Code 2034002004 | Syllabus: https://drive.google.com/file/d/1UM2BAYQtl-U5SLhmJ_3QETiu_kCeB6G0/view?usp=drive_link
BA(P),LOGIC,2023,Not Specified,,https://drive.google.com/file/d/1vdtB2b-OVJAfPvwT58L6VXhWJ_KqoL9w/view?usp=drive_link,,Paper Code 2102201102 | Syllabus: https://drive.google.com/file/d/1X1F3xazoSOXRnHRR4KuSaJc3oE7DpgXD/view?usp=drive_link
BA(P),MAKING OF POST-COLONIAL INDIA,2023,Not Specified,,https://drive.google.com/file/d/1AGGeEpT2zNvvaA5TnTtciU8I75DBoH09/view?usp=drive_link,,Paper Code 2314002002 | Syllabus: https://drive.google.com/file/d/1oxLJA0CYajdvfNbsu73GvOLkY9oBR3hK/view?usp=drive_link
BA(P),MARKETING COMMUNICATION,2023,Not Specified,,https://drive.google.com/file/d/1uqwXeL7GAGdXLZGGNNrAO2l28o6zX-NG/view?usp=drive_link,,Paper Code 2412221201 | Syllabus: https://drive.google.com/file/d/1qUb6cEbA97mtkECn_5qOv4fdVuZ5i4Tx/view?usp=drive_link
BA(P),MEDIEVAL SOCIETIES: GLOBAL PRESPECTIVES,2023,Not Specified,,https://drive.google.com/file/d/1NGaLSk6CBbAAZIyVcEr6rxv-PyJIEtom/view?usp=drive_link,,Paper Code 2312201202 | Syllabus: https://drive.google.com/file/d/1jQXPiggyk2ZjMEIpFHyYqVRGCqyijvRG/view?usp=drive_link
BA(P),MODERN OFFICE PRACTICES,2023,Not Specified,,https://drive.google.com/file/d/143LP6CoLK99tHddPCihGfGyjZw9jtQUW/view?usp=drive_link,,Paper Code 2412381201 | Syllabus: https://drive.google.com/file/d/1O9zGWiKUDOFF2TQ_BZarbxAdsP1dTIMn/view?usp=drive_link
BA(P),NATIONALISM IN INDIA,2023,Not Specified,,https://drive.google.com/file/d/1WXPP3G90YNMTrdiAH0sJpC9enAaM1BCx/view?usp=drive_link,,Paper Code 2324001002 | Syllabus: https://drive.google.com/file/d/1KuvUXblmDHLVtYWsK9qBNf2V3lQ345Yk/view?usp=drive_link
BA(P),OPTIMIZATION METHODS FOR ECONOMIC ANALYSIS,2023,Not Specified,,https://drive.google.com/file/d/1IJgF-bGcdXrjDqIL1D7vIm1-NTrpVojM/view?usp=drive_link,,Paper Code 2272202302 | Syllabus: https://drive.google.com/file/d/1nQ8vIyAou_ITtUhDvL6xVpPpmKAHYBtC/view?usp=drive_link
BA(P),PANCHKOSHA: HOLISTIC DEVELOPMENT OF PERSONALITY,2023,Not Specified,,https://drive.google.com/file/d/13xorJXNAbjfFW9QOPUdhe5M4nrHe7E9k/view?usp=drive_link,,Paper Code 6967001013 | Syllabus: https://drive.google.com/file/d/1fRswnjXK_MQ_3C2OD6_UsccMPlR88x4t/view?usp=drive_link
BA(P),PERSONAL FINANCIAL PLANNING,2023,Not Specified,,https://drive.google.com/file/d/1NTIps51aThFFGBe22nL9NvKPvTo3HLPG/view?usp=drive_link,,Paper Code 2416001004 | Syllabus: https://drive.google.com/file/d/1721tFLHGp-O-m3-dehusJZen8FGvb4Qt/view?usp=drive_link
BA(P),PERSONAL FINANCIAL PLANNING,2023,Not Specified,,https://drive.google.com/file/d/1iDPqUZd32pdMEY34sUlNRwGZLC4QJTyQ/view?usp=drive_link,,Paper Code 2416001004 | Syllabus: https://drive.google.com/file/d/1721tFLHGp-O-m3-dehusJZen8FGvb4Qt/view?usp=drive_link
BA(P),PERSONAL FINANCIAL PLANNING,2023,Not Specified,,https://drive.google.com/file/d/11EjgR4vh_mDxvxiAFo8uWPCS_YjtAAa-/view?usp=drive_link,,Paper Code 2416000004 | Syllabus: https://drive.google.com/file/d/1Lq6HpEBJzfy9rJQNY92UXUl60WBqVFFn/view?usp=drive_link
BA(P),PHILOSOPHICAL ISSUES,2023,Not Specified,,https://drive.google.com/file/d/1E0KTULsigt1t7pGVeP1MkzKhNDUiGYs5/view?usp=drive_link,,Paper Code 2102201101 | Syllabus: https://drive.google.com/file/d/1UXJ-D3I2_5XZg5O0Ldzxgq92TY3ZSwU4/view?usp=drive_link
BA(P),POLITICAL LEADERSHIP AND COMMUNICATION,2023,Not Specified,,https://drive.google.com/file/d/1EOg8_uNW4RKDEdBvHJKB4BD3gd1P0Dbu/view?usp=drive_link,,Paper Code 3206001002 | Syllabus: https://drive.google.com/file/d/1K4RJ1libdQKXEjoKY0pn0MZcJsRajMxN/view?usp=drive_link
BA(P),PRINCIPLES OF MACROECONOMICS 1,2023,Not Specified,,https://drive.google.com/file/d/1aglSq0Vt3ZDpb-45hJqSQlSiWsMgHY97/view?usp=drive_link,,Paper Code 2274001201 | Syllabus: https://drive.google.com/file/d/1UcVq6hkoL6fASYweJqPx0BQjwVbvmSWc/view?usp=drive_link
BA(P),PRINCIPLES OF MICROECONOMICS,2023,Not Specified,,https://drive.google.com/file/d/1vnIEjmwbYwFrPr7av7fF98L5yjcX8EB3/view?usp=drive_link,,Paper Code 2274001003 | Syllabus: https://drive.google.com/file/d/1GMfvSAzRjrKX8zwUXwkDxYGj01zhTQ8U/view?usp=drive_link
BA(P),PRINCIPLES OF MICROECONOMICS II,2023,Not Specified,,https://drive.google.com/file/d/1KdOySO0KqaQS3jAdGNUK6tVnLapMhV0f/view?usp=drive_link,,Paper Code 2274002010 | Syllabus: https://drive.google.com/file/d/1kiPNURcnTPo_-TJXdo3Ya6-3hn-PJLgN/view?usp=drive_link
BA(P),PUBLIC ADMINISTRATION IN INDIA,2023,Not Specified,,https://drive.google.com/file/d/1EgJmltKjAokbn-ivB6sySSp5YT7-8XUu/view?usp=drive_link,,Paper Code 2322201102 | Syllabus: https://drive.google.com/file/d/1JovswFw_VlP7pK2_rP3qG9ZVVrAabRd9/view?usp=drive_link
BA(P),PUNJAB DI LOKDHARA,2023,Not Specified,,https://drive.google.com/file/d/1hLnZb7jix2SfZi5_adqytUENH-N9qNLd/view?usp=drive_link,,Paper Code 2125001001 | Syllabus: https://drive.google.com/file/d/1QpjorznjLS9m7T4WswqOj5zXaBptVRoR/view?usp=drive_link
BA(P),PUNJAB DIAN LOK KALAVAN,2023,Not Specified,,https://drive.google.com/file/d/19Ryb_gLV95Csjl8YPSRaNFtI0iD3Nsoc/view?usp=drive_link,,Paper Code 2124002004 | Syllabus: https://drive.google.com/file/d/1ZdEH9pn5ObplgU_sxH56nUdYroNtNle6/view?usp=drive_link
BA(P),PUNJABI BHASHA DA MUDHLA PADHAR,2023,Not Specified,,https://drive.google.com/file/d/1GUqiWx4LqzHisluriZK_7jGqA-c3QPGk/view?usp=drive_link,,Paper Code 2121001001 | Syllabus: https://drive.google.com/file/d/1dC-sx8IGu1d6dzKKqCATq2fTAJtZ1HpB/view?usp=drive_link
BA(P),PUNJABI BHASHA DA MUDHLA PADHAR,2023,Not Specified,,https://drive.google.com/file/d/1kjOwtvlGm9M6NhDVDv8_TMtJdoA6jjmu/view?usp=drive_link,,Paper Code 2125001002 | Syllabus: https://drive.google.com/file/d/1jwdVziUPjyzkb7lA1aRIhx-jhcJ-a0rR/view?usp=drive_link
BA(P),PUNJABI BHASHA DA MUDHLA PADHAR,2023,Not Specified,,https://drive.google.com/file/d/1ZuM70Zc1e-xQOMF0vFLDKYR819wlGqvo/view?usp=drive_link,,Paper Code 2121001001 | Syllabus: https://drive.google.com/file/d/1dC-sx8IGu1d6dzKKqCATq2fTAJtZ1HpB/view?usp=drive_link
BA(P),PUNJABI BHASHA DA UCHERA PADHAR,2023,Not Specified,,https://drive.google.com/file/d/1nzUpIvSdbbZt4dBtqRIpFVgBxOPmiyAs/view?usp=drive_link,,Paper Code 2121001002 | Syllabus: https://drive.google.com/file/d/1SDxR6jwuattmGDR8OEDFmbfVVHJ6yJUT/view?usp=drive_link
BA(P),PUNJABI BHASHA DA UCHTAM PADHAR,2023,Not Specified,,https://drive.google.com/file/d/1Wuq6i7YujaIduHvZq5sYTA79L8ywOsqB/view?usp=drive_link,,Paper Code 2121001003 | Syllabus: https://drive.google.com/file/d/1wg2SbcJO6vyqTFZAbXVUlV1whAsrSAfi/view?usp=drive_link
BA(P),PUNJABI BHASHA DA UCHTAM PADHAR,2023,Not Specified,,https://drive.google.com/file/d/1c_UYWDFW5sHS4XtLmyu-3ofmODBDhzHe/view?usp=drive_link,,Paper Code 2121001003 | Syllabus: https://drive.google.com/file/d/1wg2SbcJO6vyqTFZAbXVUlV1whAsrSAfi/view?usp=drive_link
BA(P),PUNJABI LOKDHARA ATE SABHIYACHAR,2023,Not Specified,,https://drive.google.com/file/d/1Bzj9R50tREN5pnY6SIa5E9NYH41avTWv/view?usp=drive_link,,Paper Code 2122201201 | Syllabus: https://drive.google.com/file/d/1Q9KeN3cHfjfdcQONCfiMRhsLd6Rxfu8u/view?usp=drive_link
BA(P),PUNJABI NIBANDH SAHIT,2023,Not Specified,,https://drive.google.com/file/d/1SLZszSVQpDVjE_u8-j2A4n6GyNrJedvu/view?usp=drive_link,,Paper Code 2124002002 | Syllabus: https://drive.google.com/file/d/1op0hU-SJBsrDdLsdRAnsU1nRG1Isg2Mk/view?usp=drive_link
BA(P),READING INDIAN FICTION IN ENGLISH,2023,Not Specified,,https://drive.google.com/file/d/1pBqKTVIoeGGSTBkVgsuhOiaXBbxKpQcq/view?usp=drive_link,,Paper Code 6967001014 | Syllabus: https://drive.google.com/file/d/1HXX93zHZJGd26TqAR1iGHIVhIpxhEiRW/view?usp=drive_link
BA(P),READINGS ON INDIAN DIVERSITIES AND LITERARY MOVEMENTS,2023,Not Specified,,https://drive.google.com/file/d/1saTPD9PdzkX0-VVXTTLsLtsH19SR-jvL/view?usp=drive_link,,Paper Code 2034001012 | Syllabus: https://drive.google.com/file/d/1ly9IPvvmnClYXhFDQtB9mvBPoLVUgnTC/view?usp=drive_link
BA(P),SANSKRIT GRAMMAR,2023,Not Specified,,https://drive.google.com/file/d/18DlcpKFcyU6Ri7UbC_TD2sKsUEuZn8-m/view?usp=drive_link,,Paper Code 2132201101 | Syllabus: https://drive.google.com/file/d/1UMo5Zq4isyglG-Pad9cH6arCaT7emqJu/view?usp=drive_link
BA(P),SANSKRIT THEATRE,2023,Not Specified,,https://drive.google.com/file/d/1ByBHVTbl_3KM55vpK7wSdl05ljgqfL3E/view?usp=drive_link,,Paper Code 2132202301 | Syllabus: https://drive.google.com/file/d/1ES6tQRBxfqvSARIt3JCrigGzT3IywR8U/view?usp=drive_link
BA(P),SOCIAL AND EMOTIONAL LEARNING,2023,Not Specified,,https://drive.google.com/file/d/1BYavmsohjC2gNVuUdHVSBTmRDqt-DqQ_/view?usp=drive_link,,Paper Code 6967001016 | Syllabus: https://drive.google.com/file/d/1QnCnZLV3TmMX5Gc4JS0jUDJvnNtfzaak/view?usp=drive_link
BA(P),SOCIAL AND POLITICAL PHILOSOPHY,2023,Not Specified,,https://drive.google.com/file/d/1BTvTFJRxYdkcFzwLSjb3NSkHooJ1T0HL/view?usp=drive_link,,Paper Code 2102202301 | Syllabus: https://drive.google.com/file/d/128s1iWPesQViljeaP-N6i9m_3aPmmsNz/view?usp=drive_link
BA(P),STUDY OF SELECTED WORKS OF PT. V.N. BHATKHADE,2023,Not Specified,,https://drive.google.com/file/d/14LKdAzdjFOFGVX5w1sf59BYt6ilBAju_/view?usp=drive_link,,Paper Code 2442201202 | Syllabus: https://drive.google.com/file/d/11AQ7leDwwNGy0xBdjqGzrCmHoN60xeG4/view?usp=drive_link
BA(P),THEORY AND PRACTICE OF DEMOCRACY,2023,Not Specified,,https://drive.google.com/file/d/1s4V7BgduqOhziEei-_6OU5lYOv_byBI0/view?usp=drive_link,,Paper Code 2322202302 | Syllabus: https://drive.google.com/file/d/1Kk8TUQpWiFipIkKotztJdvADwQpd2-EZ/view?usp=drive_link
BA(P),THEORY OF INDIAN MUSIC & CONTRIBUTION OF MUSICOLOGISTS,2023,Not Specified,,https://drive.google.com/file/d/1ZoDBiMqgbAtbDMdxD4Nq-RsMsD5wTF6p/view?usp=drive_link,,Paper Code 2442202301 | Syllabus: https://drive.google.com/file/d/1eJO8ZRWYaUx5hbeRhlenu84bYj_frqST/view?usp=drive_link
BA(P),TOPICS IN CALCULUS,2023,Not Specified,,https://drive.google.com/file/d/1iYqsp5NiXDqL2eIMO77IJWiG35emD_Y1/view?usp=drive_link,,Paper Code 2352571101 | Syllabus: https://drive.google.com/file/d/1wC4Njf79qbUcH0Bj8gBCy4EF7RoiRowA/view?usp=drive_link
BA(P),UNDERSTANDING INTERNATIONAL RELATIONS,2023,Not Specified,,https://drive.google.com/file/d/1EhxS99-Rk6nq9R-ggZKzhrjqPquBZaMB/view?usp=drive_link,,Paper Code 2324002004 | Syllabus: https://drive.google.com/file/d/1Y16twcNg9IRzJDw1UHqF4JeEpCNaWKEY/view?usp=drive_link
BA(P),UNDERSTANDING MENTAL DISORDERS,2023,Not Specified,,https://drive.google.com/file/d/1LdAjGBos0vYpxyf4giGiV8me6if5bhBg/view?usp=drive_link,,Paper Code 2112202301 | Syllabus: https://drive.google.com/file/d/1BP7larej7lyQhsfdcp_X-FED1oI_jj5T/view?usp=drive_link
BA(P),URDU-A,2023,Not Specified,,https://drive.google.com/file/d/1tTQgwDRoi2OWk3PJzV6Kc8xdQhdmn_Tm/view?usp=drive_link,,Paper Code 2141001001 | Syllabus: https://drive.google.com/file/d/18HoxsWx_6xxchrw2eCAIeb6XlznI46YT/view?usp=drive_link
BA(P),VEDIC MATHEMATICS - I,2023,Not Specified,,https://drive.google.com/file/d/1OoPO4CEJUKKnMF719c2BcRTjLXEzGK4-/view?usp=drive_link,,Paper Code 6967001020 | Syllabus: https://drive.google.com/file/d/1g93nNdDoyTzoaNFpx6hBKf8knXInUBnS/view?usp=drive_link
BA(P),WORKING WITH PEOPLE,2023,Not Specified,,https://drive.google.com/file/d/1Y2U4RdiNKxLt3vFfy8_Z9rGZ1agzNN6z/view?usp=drive_link,,Paper Code 2336000001 | Syllabus: https://drive.google.com/file/d/1lRHWGe86ROEjB8OZ1sfDDzimTLpviHMF/view?usp=drive_link
BA(P),YOGA: PHILOSOPHY AND PRACTICE,2023,Not Specified,,https://drive.google.com/file/d/1d4-4BzkRTziFwMZKKuvW-GWZM5hqh10B/view?usp=drive_link,,Paper Code 6967001021 | Syllabus: https://drive.google.com/file/d/1BsPTEz3w8OTaFusIO-i_tY2Uxmgahjpf/view?usp=drive_link
BA(P),YOUTH AND MENTAL HEALTH,2023,Not Specified,,https://drive.google.com/file/d/1JkxCqDQANd8HvtOCG5pGM5Xlr3ycLnKB/view?usp=drive_link,,Paper Code 2114002002 | Syllabus: https://drive.google.com/file/d/12JlYhc9b0ETAKx1FtTL2GbALOCoudegX/view?usp=drive_link
BA(P),जनपदीय साहित्य (लोकनाट्य विशेष),2023,Not Specified,,https://drive.google.com/file/d/1rWXAOMyiOCLdLmqVKwFbua3c17ucpB41/view?usp=drive_link,,Paper Code 2052202302 | Syllabus: https://drive.google.com/file/d/1ju88_TtTnzzPGwM5MzFr-U2SdOthhT42/view?usp=drive_link
BA(P),भारतीय भक्ति परम्परा और मानव मूल्य,2023,Not Specified,,https://drive.google.com/file/d/1YKxtsLiVn_UUynIlq4tt5ul3qURAcvUL/view?usp=drive_link,,Paper Code 6967001022 | Syllabus: https://drive.google.com/file/d/1tcAGhm-vJ46wDe-Jx9bBR5ccn7W_gyOw/view?usp=drive_link
BA(P),साहित्य संस्कृति और सिनेमा,2023,Not Specified,,https://drive.google.com/file/d/18nOgr953fjqQ42hzgFTOmpuCVHGiZWYN/view?usp=drive_link,,Paper Code 6967001023 | Syllabus: https://drive.google.com/file/d/1oNPG1J2XWag9IkjNZbAcP0-TxZ7aOm1M/view?usp=drive_link
BA(P),सोशल मीडिया और ब्लॉग लेखन - ग,2023,Not Specified,,https://drive.google.com/file/d/1MXqaIJtoTLEXPBp8eAKippH2eZc3KfUq/view?usp=drive_link,,Paper Code 2051001003 | Syllabus: https://drive.google.com/file/d/1rAG8hc8OQjb5joh9zMZ_cTr8TZZAu0PZ/view?usp=drive_link
BA(P),सोशल मीडिया और ब्लॉग लेखन - ग,2023,Not Specified,,https://drive.google.com/file/d/12K0IC9Dk15lJ3LV13PPUbYCtuBWr8SXJ/view?usp=drive_link,,Paper Code 2051001003 | Syllabus: https://drive.google.com/file/d/1rAG8hc8OQjb5joh9zMZ_cTr8TZZAu0PZ/view?usp=drive_link
BA(P),सोशल मीडिया और ब्लॉग लेखन - ग,2023,Not Specified,,https://drive.google.com/file/d/1TXeIsw0w5jyO8Mi-_oapGpf3HvUvQoL3/view?usp=drive_link,,Paper Code 2051001003 | Syllabus: https://drive.google.com/file/d/1rAG8hc8OQjb5joh9zMZ_cTr8TZZAu0PZ/view?usp=drive_link
BA(P),हिंदी कथा साहित्य,2023,Not Specified,,https://drive.google.com/file/d/13u80ycA-wUhpkJDNWeQeZUB-U6szyiJy/view?usp=drive_link,,Paper Code 2052202301 | Syllabus: https://drive.google.com/file/d/17TDaOuB0r5qM4J6EVrh-uKgtMujXUIKd/view?usp=drive_link
BA(P),हिंदी भाषा और साहित्य का इतिहास,2023,Not Specified,,https://drive.google.com/file/d/1f1GnESZZoWMCm9UQ3mWn5-fgCC1zh38P/view?usp=drive_link,,Paper Code 2052201101 | Syllabus: https://drive.google.com/file/d/104Ej38caVD0og9btqq_wBmcGBLhwrfQo/view?usp=drive_link
BA(P),हिंदी भाषा और साहित्य का उदभव और विकास - क,2023,Not Specified,,https://drive.google.com/file/d/1CQiC2_P1Kmr_9hIYDZdJOjxrxtATa16Y/view?usp=drive_link,,Paper Code 2055091001 | Syllabus: https://drive.google.com/file/d/1KuC_e3EXmGBzLELtRdAEBLkHDHmq5mbC/view?usp=drive_link
BA(P),हिंदी भाषा और साहित्य का उदभव और विकास - ख,2023,Not Specified,,https://drive.google.com/file/d/1B9EGmJHtkfkVKIHK66vTSMtqCd6OaGj6/view?usp=drive_link,,Paper Code 2055091002 | Syllabus: https://drive.google.com/file/d/1rC0o6QA2rM0zCLq9fFo8WBBt_EjUUKIY/view?usp=drive_link
BA(P),हिंदी भाषा और साहित्य का उदभव और विकास - ग,2023,Not Specified,,https://drive.google.com/file/d/1fzVCQczxs6ufw1PrO90QIF-jixBfB7hi/view?usp=drive_link,,Paper Code 2055091003 | Syllabus: https://drive.google.com/file/d/14r5-jDUb258K8mV8iNcdYWE61x2JCu3F/view?usp=drive_link
BA(P),हिंदी सिनेमा और उसका अध्ययन,2023,Not Specified,,https://drive.google.com/file/d/1cdX9v74WWhDNciBRnJEsuD4oY1OeWzrE/view?usp=drive_link,,Paper Code 2052201102 | Syllabus: https://drive.google.com/file/d/1ckYZgSxCPBcqZ8Ll-gr02nKbIJ_-aqsz/view?usp=drive_link
BA(P),हिन्दी औपचारिक लेखन - ख,2023,Not Specified,,https://drive.google.com/file/d/1aYPODiZB4PbAF4DMLMA7hijvNwVfKxms/view?usp=drive_link,,Paper Code 2051001002 | Syllabus: https://drive.google.com/file/d/1LP-Xi78d6G4TTQBtWB3DNM8iNfnVwxt3/view?usp=drive_link
BA(P),हिन्दी भाषा: सम्प्रेषण और संचार - क,2023,Not Specified,,https://drive.google.com/file/d/1M0NckP-DwtujccM_FY7X7WQjomV1Kxpn/view?usp=drive_link,,Paper Code 2051001001 | Syllabus: https://drive.google.com/file/d/1wBXfpEWmb3VDGCbvoe3XRiZjFYCoS0nq/view?usp=drive_link
