course,subject,yearRange,semesterGroup,semester,fileUrl,fileName,note
DEPARTMENT OF ECONOMICS,Principles Of Microeconomics,2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=1Emuxl4PfB4OB-6P_NCRc_cNgL7cUg79R,,[S] | UPC 2274001003 | Exact (Question Bank code match)
DEPARTMENT OF CHEMISTRY,Analytical Clinical Biochemistry,2023,May-June,,https://drive.google.com/uc?export=download&id=1P1rPsveRtvjb4lVtvuOHZ7jGRsXWDOKA,,[S] | UPC 32173907 | Exact (Question Bank code match)
DEPARTMENT OF CHEMISTRY,Analytical Clinical Biochemistry,2024,May-June,,https://drive.google.com/uc?export=download&id=1X_6Wrch17N6JDrIyR13M1SqtCbaklR5A,,[S] | UPC 42173922 | Exact (Question Bank code match)
DEPARTMENT OF CHEMISTRY,Analytical Clinical Biochemistry,2022,May-June,,https://drive.google.com/uc?export=download&id=1HlmxrQoJmZ6fieZlw8kuYoGNLlvBMbQw,,[S] | UPC 32173907 | Exact (Question Bank code match)
DEPARTMENT OF CHEMISTRY,Chemistry Of Cosmetics And Perfumes,2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=1fKWXkOcMdNJpu_qpreIB7W43eCrG8QJl,,[S] | UPC 32173910 | Exact (Question Bank code match)
DEPARTMENT OF CHEMISTRY,Chemistry Of Cosmetics And Perfumes,2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=1ib1TtcY19i1B1Lv4ISCaz0KeGoa_4miR,,[S] | UPC 32173910 | Exact (Question Bank code match)
DEPARTMENT OF CHEMISTRY,Chemistry Of Cosmetics And Perfumes,2022,Nov-Dec,,https://drive.google.com/uc?export=download&id=1V5WSmnleaZjvNuNt2hcH3UIq2KdnSMUE,,[S] | UPC 32173910 | Exact (Question Bank code match)
DEPARTMENT OF CHEMISTRY,It Skills For Chemists,2024,May-June,,https://drive.google.com/uc?export=download&id=1xWTc3U78mMT7PoCFvJ7-3LSlGSe1--tM,,[S] | UPC 32173901 | Exact (Question Bank code match)
DEPARTMENT OF CHEMISTRY,Chemistry Of Cosmetics And Perfumes,2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=1vM2sOg0hvfVWqlT-yGVe8NPNZS1-wnQE,,[S] | UPC 32173910 | Exact (Question Bank code match)
DEPARTMENT OF CHEMISTRY,It Skills For Chemists,2023,May-June,,https://drive.google.com/uc?export=download&id=1V0ddvaFrzQgiHKorrtNF4g1YXvzO7WQ0,,[S] | UPC 32173901 | Exact (Question Bank code match)
DEPARTMENT OF CHEMISTRY,It Skills For Chemists,2022,May-June,,https://drive.google.com/uc?export=download&id=1nST3ejWpwbVX4zCO8OyEcrIcajdp3ux-,,[S] | UPC 32173901 | Exact (Question Bank code match)
DEPARTMENT OF CHEMISTRY,"Solutions, Phase Equilibrium, Conductance, Electrochemistry & Functional Group Organic Chemistry- Ii",2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=1PX4h3iUNTpPUP7f5TqdONunxz9yNWWXH,,[S] | UPC 32175915 | Exact (Question Bank code match)
DEPARTMENT OF CHEMISTRY,"Solutions, Phase Equilibrium, Conductance, Electrochemistry & Functional Group Organic Chemistry- Ii",2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=1iBywu5VwTc2AfbxViZr9xEfT9TzLY6it,,[S] | UPC 32175915 | Exact (Question Bank code match)
DEPARTMENT OF CHEMISTRY,"Solutions, Phase Equilibrium, Conductance , Electrochemistry & Functional Group Organic Chemistry-Ii",2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=1S6PGDFzXEnqNW1e7D0dwJ52PSr6S-ChS,,[S] | UPC 42174304 | Exact (Question Bank code match)
DEPARTMENT OF CHEMISTRY,"Solutions, Phase Equilibrium, Conductance , Electrochemistry & Functional Group Organic Chemistry-Ii",2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=1ZKBSBnAfYWOQOWkH5F7qdksamdLzw-Jy,,[S] | UPC 42174304 | Exact (Question Bank code match)
B.Sc (hons) Chemistry,States of Matter,2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=1nMVfV3GKVosQEwXelCmV1UQo_bdjIQ8G,,[S] | UPC 2174001011 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,States of Matter,2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=1ypfA1Aj32uiC2WkYiIrWs21dkcxVRnbY,,[S] | UPC 2174001011 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,Chemistry of d- and f-Block Elements and Quantitative Inorganic Analysis,2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=1n_6YHINlrz38-Dnw7JLNiuSQdij5Bvsz,,[S] | UPC 2172012301 | Exact (UPC/syllabus match)
B.Sc. (Hons) Instrumentation,Analytical Instrumentation-I (INDSC3A),2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=1jRcIMU7GJn8WnbPu22EoKWAfrUpC56D_,,[S] | UPC 2512042301 | Exact (UPC/syllabus match)
Physical Science courses pertaining to Chemistry,Inorganic Materials of Industrial Importance,2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=1vKKkMWoRFY-CpWyMjg1tBkJLSxHQteGW,,[S] | UPC 2173010002 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,Chemistry of s- and p-Block Elements,2024,May-June,,https://drive.google.com/uc?export=download&id=1jD2hjXj4du7M7bBSyH69D0To_v6F9xZl,,[S] | UPC 2172011201 | Exact (UPC/syllabus match)
B.Sc. (Prog.) Applied Life Sciences with Agrochemicals and Pest Management pertaining to Chemistry,Organic Chemistry,2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=1FvHkftUOmUhkpdHhO96EeHeaHxFA7b_K,,[S] | UPC 2172582301 | Exact (UPC/syllabus match)
B.Sc. (Prog.) Applied Physical Sciences with Industrial Chemistry,Periodic Properties and Chemical Bonding,2024,May-June,,https://drive.google.com/uc?export=download&id=1Zw_tylfOQI9Zt3PZIHqh1vkxhi8vSvNs,,[S] | UPC 2172521202 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,Coordination Chemistry and Reaction Mechanism,2025,May-June,,https://drive.google.com/uc?export=download&id=1FMXS6xC0EKsrIxHeDQrhI1dpUn0tgw9g,,[S] | UPC 2172012401 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,Basic Concepts and Aliphatic Hydrocarbons (Organic Chemistry–I),2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=1xr7NiUHRDr4-CuPUiN07gK2iujyHRBx-,,[S] | UPC 2172011102 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,Gaseous and Liquid State (Physical Chemistry–I),2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=1ltnIWcSCiocsd4P7fxjasDLNawsjkxVb,,[S] | UPC 2172011103 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,Gaseous and Liquid State (Physical Chemistry–I),2022,Nov-Dec,,https://drive.google.com/uc?export=download&id=1wV5fJ2TYUtKZnwzZt3hPDxMATzPR4ohN,,[S] | UPC 2172011103 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,Atomic Structure and Chemical Bonding (Inorganic Chemistry–I),2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=1zA-jEaqy_rZuhHh4eY1fGheSoNQmpol9,,[S] | UPC 2172011101 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,"Carbohydrates, Lipids, and Heterocyclic Compounds",2024,May-June,,https://drive.google.com/uc?export=download&id=1QgLFLf46krxHNJ_yiOljY-uJ-j_KQxq1,,[S] | UPC 2172012402 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,"Carbohydrates, Lipids, and Heterocyclic Compounds",2025,May-June,,https://drive.google.com/uc?export=download&id=1_PHIitpum1ykyFnsSSdv2ZP3hG-m3y-O,,[S] | UPC 2172012402 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,"Carbonyls, Carboxylic Acids, Amines, Nitro Compounds, Nitriles, Isonitriles, and Diazonium Salts",2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=1nH5HbTAap2Ffbj8_j6zmBaXTlvn_R2VQ,,[S] | UPC 2172012302 | Exact (UPC/syllabus match)
B. Sc. Life Science (Chemistry),"Chemical Bonding and Elements in Biological System (DSC-4, Chemistry-02)",2024,May-June,,https://drive.google.com/uc?export=download&id=1rSiFO0t4I9zicoTgiNh0MGYZCx-h0pRR,,[S] | UPC 2172521201 | Exact (UPC/syllabus match)
B. Sc. Life Science (Chemistry) ; B.Sc. (Prog.) Applied Physical Science with Analytical Methods in Chemistry & Biochemistry ; Physical Science courses pertaining to Chemistry,"Chemical Energetics and Equilibria / Chemical Energetics and Equilibria (DSC-7, Chemistry-03)",2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=11POP5iCLJoZ0GST6UvoZPn-6TjPq_abp,,[S] | UPC 2172512302 | Exact (UPC/syllabus match)
B. Sc. Life Science (Chemistry) ; B.Sc. (Prog.) Applied Physical Science with Analytical Methods in Chemistry & Biochemistry ; Physical Science courses pertaining to Chemistry,"Chemical Energetics and Equilibria / Chemical Energetics and Equilibria (DSC-7, Chemistry-03)",2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=1K3TaPQIt-685RD8Ukv8xZ1ZA6tXkLmJ3,,[S] | UPC 2172512302 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,"Chemical Equilibrium, Ionic Equilibrium, Conductance, and Solid State",2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=1zNNkA53PHHH7PyIoMOMvUh1_Y5jKjs2X,,[S] | UPC 2172012303 | Exact (UPC/syllabus match)
B. Sc. Life Science (Chemistry) ; B.Sc. (Prog.) Applied Physical Sciences with Industrial Chemistry ; Physical Science courses pertaining to Chemistry,"Chemistry of Carboxylic Acids & their Derivatives, Amines and Heterocycles (DSC-10, Chemistry-04) / Chemistry of Carboxylic acids derivatievs , Amines and Heterocycles / “Chemistry of Carboxylic Acids & their Derivatives, Amines and Heterocycles”",2024,May-June,,https://drive.google.com/uc?export=download&id=1eta22Nuz5-7odzJhFubcWKkiU1ZC_XCb,,[S] | UPC 2172512401 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,Chemistry of s- and p-Block Elements,2025,May-June,,https://drive.google.com/uc?export=download&id=1DPg4mLqNi5WFrri5DBFtWtYqi8FpHjrW,,[S] | UPC 2172011201 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,"Electrochemical Cells, Chemical Kinetics, and Catalysis",2025,May-June,,https://drive.google.com/uc?export=download&id=1H_zZQCMFLtPJMP6V8VYWC_Oel0ruL_aI,,[S] | UPC 2172012403 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,Gaseous and Liquid State (Physical Chemistry–I),2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=1-2vdo40S5rrXirWqeYWstKLSYNyktTQi,,[S] | UPC 2172011103 | Exact (UPC/syllabus match)
B.Sc. (Prog.) Applied Physical Sciences with Industrial Chemistry,Periodic Properties and Chemical Bonding,2025,May-June,,https://drive.google.com/uc?export=download&id=1BFS6AHkRZ5UL8hpZxCSizl4E7Ouo35tp,,[S] | UPC 2172521202 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,"Polynuclear Hydrocarbons, Photochemistry, Pericyclic Reactions, and Spectroscopy of Organic Compounds",2025,May-June,,https://drive.google.com/uc?export=download&id=19RwQwLuvOkcgXMPxBFMuFVVJKcYwgbjn,,[S] | UPC 2172013602 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,Principles of Qualitative Analysis and Bioinorganic Chemistry,2025,May-June,,https://drive.google.com/uc?export=download&id=1wQQb3Fxb4i6eZHIkCI5hgbQTvPBB87s-,,[S] | UPC 2172013601 | Exact (UPC/syllabus match)
B. Sc. Life Science (Chemistry) ; B.Sc. (Prog.) Applied Physical Sciences with Industrial Chemistry ; Physical Science courses pertaining to Chemistry,"Basic Concepts of Organic Chemistry / Basic Concepts of Organic Chemistry (DSC-1, Chemistry-01)",2022,Nov-Dec,,https://drive.google.com/uc?export=download&id=1zlXK84rxJHluM1aQeJEbjCGCnmd40pqd,,[S] | UPC 2172511101 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,Atomic Structure and Chemical Bonding (Inorganic Chemistry–I),2022,Nov-Dec,,https://drive.google.com/uc?export=download&id=1DY_XUsWr85iCnuytZ5wMx1Hxd_sMDFYK,,[S] | UPC 2172011101 | Exact (UPC/syllabus match)
B. Sc. Life Science (Chemistry) ; B.Sc. (Prog.) Applied Physical Sciences with Industrial Chemistry ; Physical Science courses pertaining to Chemistry,"Basic Concepts of Organic Chemistry / Basic Concepts of Organic Chemistry (DSC-1, Chemistry-01)",2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=1X_5QlXv8ftD_eMbSm75St9ynBup-8Ao_,,[S] | UPC 2172511101 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,Photochemistry and Spectroscopy,2025,May-June,,https://drive.google.com/uc?export=download&id=1NSxbOORx695PhtRdE25WAeE2Vt1-iMic,,[S] | UPC 2172013603 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,Applied Organic Chemistry,2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=1LJK7yICURat8XldVHk2EI5Bxi4Ytxy7A,,[S] | UPC 2173010009 | Exact (UPC/syllabus match)
B. Sc. Life Science (Chemistry),Chem-DSE-5: Biomolecules-I,2024,May-June,,https://drive.google.com/uc?export=download&id=1o2C1i5rlsiAgxNAhTz0tMcDU1xnPRgFq,,[S] | UPC 2173522006 | Exact (UPC/syllabus match)
B.Sc. (Prog.) Applied Physical Science with Analytical Methods in Chemistry & Biochemistry ; Physical Science courses pertaining to Chemistry,"Conductance, Electrochemistry and Chemical Kinetics",2024,May-June,,https://drive.google.com/uc?export=download&id=1xfhOyJoG9qzexjTMrDLKFeqlUrb6mzSV,,[S] | UPC 2173542003 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,Inorganic Materials of Industrial Importance,2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=1RO9AO8Xd5vjvDuJ-cI9NTWmwhqMfgHco,,[S] | UPC 2173012002 | Exact (UPC/syllabus match)
B. Sc. Life Science (Chemistry) ; Physical Science courses pertaining to Chemistry,"Chem-DSE-2: Polynuclear Hydrocarbons, Pharmaceutical Compounds, UV- Visible & IR Spectroscopy / Polynuclear Hydrocarbons, Pharmaceutical Compounds, UV- Visible & IR Spectroscopy",2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=16HLEzmnjbXmrp1J7P5Fnu5a3KldUp8Wc,,[S] | UPC 2173522002 | Exact (UPC/syllabus match)
B. Sc. Life Science (Chemistry) ; Physical Science courses pertaining to Chemistry,"Chem-DSE-2: Polynuclear Hydrocarbons, Pharmaceutical Compounds, UV- Visible & IR Spectroscopy / Polynuclear Hydrocarbons, Pharmaceutical Compounds, UV- Visible & IR Spectroscopy",2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=1Q5GZqLKixXtJfdX6FIIy41Q_9PpQT3sw,,[S] | UPC 2173522002 | Exact (UPC/syllabus match)
B. Sc. Life Science (Chemistry) ; Physical Science courses pertaining to Chemistry,"Chem-DSE-2: Polynuclear Hydrocarbons, Pharmaceutical Compounds, UV- Visible & IR Spectroscopy / Polynuclear Hydrocarbons, Pharmaceutical Compounds, UV- Visible & IR Spectroscopy",2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=1uZxdwaSjK3M82-RL5g9GhWxUCOsfF0O2,,[S] | UPC 2173522002 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,"Reactions, Reagents, and Chemical Process",2025,May-June,,https://drive.google.com/uc?export=download&id=18qIvL81OedyPKh4hUcAHE-6ZY-aTFL6S,,[S] | UPC 2173012011 | Exact (UPC/syllabus match)
B. Sc. Life Science (Chemistry),Chem-DSE-4: Acids & Bases and Aqueous Chemistry of Metal Ions,2025,May-June,,https://drive.google.com/uc?export=download&id=1B74Jwel0N0PlExNv2ckaTfZkp3VI8gm9,,[S] | UPC 2173522005 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,"Electrochemical Cells, Chemical Kinetics, and Catalysis",2024,May-June,,https://drive.google.com/uc?export=download&id=1lGn7EFsBbYDKJ5fnK54Dl-9ata2bP50S,,[S] | UPC 2172012403 | Exact (UPC/syllabus match)
B.Sc. (Hons.) Environmental Science,Environmental Biotechnology,2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=110c9FeRTAFWVLwwrOqw_c5-ip3yKhTdR,,[S] | UPC 2182012301 | Exact (UPC/syllabus match)
University-wide Skill Enhancement Course Pool,Forensic Chemistry,2024,May-June,,https://drive.google.com/uc?export=download&id=1GuApDt5-_buAyy9XTdYhc63_DN6VmWB7,,[S] | UPC 2176000008 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,Atomic Structure and Chemical Bonding,2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=1_w_dxnrK2JG_8FW8CJ-D0A0hqoCJIprK,,[S] | UPC 2174001001 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,Atomic Structure and Chemical Bonding,2022,Nov-Dec,,https://drive.google.com/uc?export=download&id=1j2soaDQS-N0Lq4UAu97kVAnLbfpiuFIM,,[S] | UPC 2174001001 | Exact (UPC/syllabus match)
University-wide Skill Enhancement Course Pool,Essential Food Nutrients,2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=1uPyGJgiU-W6EbxwsFYosWHiZPncecKST,,[S] | UPC 2176000001 | Exact (UPC/syllabus match)
University-wide Skill Enhancement Course Pool,Green Methods in Chemistry,2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=1MIie5sbrTOl1Ik3ECjdgG0JTktVKdevW,,[S] | UPC 32173908 | Exact (UPC/syllabus match)
University-wide Skill Enhancement Course Pool,Green Methods in Chemistry,2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=1NbNwCbquYxjZnFHLcAiYr10HJPt-M3Qu,,[S] | UPC 32173908 | Exact (UPC/syllabus match)
University-wide Skill Enhancement Course Pool,Essential Food Nutrients,2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=1rheTFiXF9Tqb3wEkiSM0R4SMeu9lmnan,,[S] | UPC 2176000001 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,Chemistry of d- and f-Block Elements and Quantitative Inorganic Analysis,2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=14BDYh_QPy4VB3sWVZ4VXjVMcg-NoRZnK,,[S] | UPC 2172012301 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,Coordination Chemistry and Reaction Mechanism,2024,May-June,,https://drive.google.com/uc?export=download&id=12PuOLcf4cSkBeHd2Tuhe8fc7l3aaLMeV,,[S] | UPC 2172012401 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,Chemical Thermodynamics and Its Applications,2024,May-June,,https://drive.google.com/uc?export=download&id=1vYGvZz4K3auJeQNZVcwXVtpz_2uNmuI5,,[S] | UPC 2172011203 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,Basic Concepts of Organic Chemistry,2025,May-June,,https://drive.google.com/uc?export=download&id=1KjdLe_XEJtdA6aU1TrzLeqAmY-YhEb_X,,[S] | UPC 2174001002 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,Basic Concepts of Organic Chemistry,2025,May-June,,https://drive.google.com/uc?export=download&id=1PBbHna_zG6_VkkG7_GmgO-x-Dg3cGbKX,,[S] | UPC 2174001002 | Exact (UPC/syllabus match)
B. Sc. Life Science (Chemistry) ; B.Sc. (Prog.) Applied Physical Sciences with Industrial Chemistry ; Physical Science courses pertaining to Chemistry,"Chemistry of Carboxylic Acids & their Derivatives, Amines and Heterocycles (DSC-10, Chemistry-04) / Chemistry of Carboxylic acids derivatievs , Amines and Heterocycles / “Chemistry of Carboxylic Acids & their Derivatives, Amines and Heterocycles”",2025,May-June,,https://drive.google.com/uc?export=download&id=1YA-lEDmuSDOFVFmKnrz9G5hCFyOaqtsM,,[S] | UPC 2172512401 | Exact (UPC/syllabus match)
B.Sc (hons) Chemistry,Basic Concepts of Organic Chemistry,2025,May-June,,https://drive.google.com/uc?export=download&id=1rXWD1jSR_LMo1aRwCqh2xCao47TDE3E5,,[S] | UPC 2174001002 | Exact (UPC/syllabus match)
B.Sc. (Prog.) Applied Physical Science with Analytical Methods in Chemistry & Biochemistry,Chemical Energetics and Equilibria,2024,May-June,,https://drive.google.com/uc?export=download&id=1gnfkFE36B_XlRQzxgtLFoMP7v85O4Yxe,,[S] | UPC 2172512302 | High (verify recommended)
B.Sc. (Prog.) Applied Physical Science with Analytical Methods in Chemistry & Biochemistry,Chemical Energetics and Equilibria,2024,May-June,,https://drive.google.com/uc?export=download&id=1lun2WKfZgDo-jn5YvcQw6XyTsOVJ4hkj,,[S] | UPC 2172512302 | High (verify recommended)
B.Sc. (Prog.) Applied Physical Science with Analytical Methods in Chemistry & Biochemistry,Chemical Energetics and Equilibria,2023,May-June,,https://drive.google.com/uc?export=download&id=1MA8a7RjsQxS8mR3--qJMZVuO9Gkm6qOF,,[S] | UPC 2172512302 | High (verify recommended)
B.Sc. (Prog.) Applied Physical Science with Analytical Methods in Chemistry & Biochemistry,Chemical Energetics and Equilibria,2023,May-June,,https://drive.google.com/uc?export=download&id=1Q4CC9tqSNvR2PD2bN28Kr5mUVKbOru-e,,[S] | UPC 2172512302 | High (verify recommended)
B.Sc. (Prog.) Applied Physical Science with Analytical Methods in Chemistry & Biochemistry,Chemical Energetics and Equilibria,2022,May-June,,https://drive.google.com/uc?export=download&id=1kOciMqGOsGFqvOQ-bdwUpYWP-7iwygfz,,[S] | UPC 2172512302 | High (verify recommended)
B.Sc. (Prog.) Applied Life Sciences with Agrochemicals and Pest Management pertaining to Chemistry,Inorganic Chemistry,2024,May-June,,https://drive.google.com/uc?export=download&id=1-3h8BHLfNCQ-q8yJ2HbVnc18uuLS3M2-,,[S] | UPC 2172581101 | High (verify recommended)
B.Sc. (Prog.) Applied Life Sciences with Agrochemicals and Pest Management pertaining to Chemistry,Inorganic Chemistry,2024,Nov-Dec,,https://drive.google.com/uc?export=download&id=1V911xAOiYnrs1A2EO0Cb0GsikoO4_u1k,,[S] | UPC 2172581101 | High (verify recommended)
B.Sc (hons) Chemistry,"Reactions, Reagents, and Chemical Process",2024,May-June,,https://drive.google.com/uc?export=download&id=1PQe1es8VM84iOyNYBHbyODI_Pl9FnAXY,,[S] | UPC 2173012011 | High (verify recommended)
B.Sc (hons) Chemistry,Research Methodology for Chemists,2025,May-June,,https://drive.google.com/uc?export=download&id=1ChmI5GPxY_Et-f5WbrGdFryBFew1FssP,,[S] | UPC Sem VI- 2173012019 / Sem VII- 2173010013 | High (verify recommended)
B.Sc (hons) Chemistry,Green Chemistry,2022,Nov-Dec,,https://drive.google.com/uc?export=download&id=1YovmPH5qzbmwNVxD3WKCaRxy4OL6OBZU,,[S] | UPC 2174001201 | High (verify recommended)
B.Sc (hons) Chemistry,Chemistry of s- and p-Block Elements,2024,May-June,,https://drive.google.com/uc?export=download&id=1_EM0asee6aFOBwc8bBdxXs0gsMBiD0UR,,[S] | UPC 2172011201 | High (verify recommended)
B.Sc (hons) Chemistry,Green Chemistry,2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=1J0qEviqpruKJCJfkYZFv6DQp6FVUXgZj,,[S] | UPC 2174001201 | High (verify recommended)
B.Sc. (Prog.) Applied Life Sciences with Agrochemicals and Pest Management pertaining to Chemistry,Inorganic Chemistry,2023,May-June,,https://drive.google.com/uc?export=download&id=1DKb7iCLUHRaIzIoQo4SsAaFMZOpA3F_O,,[S] | UPC 2172581101 | High (verify recommended)
B.Sc. (Prog.) Applied Life Sciences with Agrochemicals and Pest Management pertaining to Chemistry,Inorganic Chemistry,2022,May-June,,https://drive.google.com/uc?export=download&id=17Ta4Ulq9IoIPIeRjIr_N3tBIxmIaiEj2,,[S] | UPC 2172581101 | High (verify recommended)
B.Sc. (Prog.) Applied Life Sciences with Agrochemicals and Pest Management pertaining to Chemistry,Inorganic Chemistry,2022,Nov-Dec,,https://drive.google.com/uc?export=download&id=1OmH8ilfKgfycIZZVFRVkbctel10Tu6Od,,[S] | UPC 2172581101 | High (verify recommended)
B.Sc. (Prog.) Applied Life Sciences with Agrochemicals and Pest Management pertaining to Chemistry,Inorganic Chemistry,2023,May-June,,https://drive.google.com/uc?export=download&id=1hSeBAcwUlud0u-Hb8BHal6KijU-K6VL8,,[S] | UPC 2172581101 | High (verify recommended)
B.Sc. (Prog.) Applied Life Sciences with Agrochemicals and Pest Management pertaining to Chemistry,Inorganic Chemistry,2022,May-June,,https://drive.google.com/uc?export=download&id=1nJ6x9W0IYjPts-yQWrWblfucQdZcmdsy,,[S] | UPC 2172581101 | High (verify recommended)
B.Sc. (Prog.) Applied Life Sciences with Agrochemicals and Pest Management pertaining to Chemistry,Organic Chemistry,2022,Nov-Dec,,https://drive.google.com/uc?export=download&id=13PVx0azyiqZohRIKcksrmh7jojBrCr-z,,[S] | UPC 2172582301 | High (verify recommended)
B.Sc. (Prog.) Applied Life Sciences with Agrochemicals and Pest Management pertaining to Chemistry,Organic Chemistry,2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=16JuXAhjWyAzSrxWX1ViD2fpEm6URDOq1,,[S] | UPC 2172582301 | High (verify recommended)
B.Sc. (Prog.) Applied Life Sciences with Agrochemicals and Pest Management pertaining to Chemistry,Organic Chemistry,2022,Nov-Dec,,https://drive.google.com/uc?export=download&id=10ZtFcDSJqLP9KR5LMDc2CMvLyqwiWH0f,,[S] | UPC 2172582301 | High (verify recommended)
B.Sc. (Prog.) Applied Life Sciences with Agrochemicals and Pest Management pertaining to Chemistry,Organic Chemistry,2023,Nov-Dec,,https://drive.google.com/uc?export=download&id=1wJkX3ueiAsRE8kVTQKcjGrZ41x9TxqNK,,[S] | UPC 2172582301 | High (verify recommended)
B.Sc. (Prog.) Applied Life Sciences with Agrochemicals and Pest Management pertaining to Chemistry,Organic Chemistry,2024,May-June,,https://drive.google.com/uc?export=download&id=1zwdih5_c5Q9_2YjmMPfrgKgbYLXih1RY,,[S] | UPC 2172582301 | High (verify recommended)
B.Sc. (Prog.) Applied Life Sciences with Agrochemicals and Pest Management pertaining to Chemistry,Organic Chemistry,2024,May-June,,https://drive.google.com/uc?export=download&id=1vX-CsA6s-nqV04vHXGqVms-bQsai8aeT,,[S] | UPC 2172582301 | High (verify recommended)
B.Sc. (Prog.) Applied Life Sciences with Agrochemicals and Pest Management pertaining to Chemistry,Organic Chemistry,2023,May-June,,https://drive.google.com/uc?export=download&id=1uod2I4oVTJ2LJ5Rx5p99T-h2GJnh1PFb,,[S] | UPC 2172582301 | High (verify recommended)
B.Sc. (Prog.) Applied Life Sciences with Agrochemicals and Pest Management pertaining to Chemistry,Organic Chemistry,2022,May-June,,https://drive.google.com/uc?export=download&id=1SL_OW5CkvjVb-yBrqwP7bNUBb4PK2vdD,,[S] | UPC 2172582301 | High (verify recommended)
B.Sc. (Prog.) Applied Life Sciences with Agrochemicals and Pest Management pertaining to Chemistry,Organic Chemistry,2023,May-June,,https://drive.google.com/uc?export=download&id=1mDb1579_LiAF-m3TRROxUGvPLYO4IOdd,,[S] | UPC 2172582301 | High (verify recommended)
B.Sc. (Prog.) Applied Life Sciences with Agrochemicals and Pest Management pertaining to Chemistry,Organic Chemistry,2022,May-June,,https://drive.google.com/uc?export=download&id=1E7Mje80FFeEZ3oA0lD00RtJetQOPklG9,,[S] | UPC 2172582301 | High (verify recommended)
